,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
50, Ruaraka,Lucky Summer,-1.2393083,36.898786,e7354b3ba3c37dbda3fe1f3510b49e047e030947,Saint Patric Medical Clinic,-1.2473687,36.9046575,hospital
51, Ruaraka,Lucky Summer,-1.2393083,36.898786,c34082d3782182566a7da9451a0ac1fa04151d62,Kinmed Medical Clinic,-1.2480803,36.90373330000001,hospital
52, Ruaraka,Lucky Summer,-1.2393083,36.898786,d0b2aa566ea2b0a8de8a826e9e25e4f4932d996d,Ngomongo Community Medical Centre,-1.2475644,36.8925792,hospital
53, Ruaraka,Lucky Summer,-1.2393083,36.898786,4fdced6b1f3b6aca8bae8dc9e11387dcf7193fa0,Bidii Nursing Home,-1.247484,36.8923151,hospital
54, Ruaraka,Lucky Summer,-1.2393083,36.898786,489b05582b8aeb573d7be8e42f43f2cb545f7902,bidii nursing home,-1.2468713,36.8913066,hospital
55, Ruaraka,Lucky Summer,-1.2393083,36.898786,50ad963ce67affe42d4f5ef15b95ffad44a3113f,MANANA MEDICARE BABADOGO,-1.2379083,36.8877888,hospital
56, Ruaraka,Lucky Summer,-1.2393083,36.898786,f92f0335050cb2c648760b21b8bb56f8cd7f8f4d,MANANA MEDICARE BABADOGO,-1.2379083,36.8877888,hospital
57, Ruaraka,Lucky Summer,-1.2393083,36.898786,34e1a6e92cf0ee6cdc694df39c00bc847df88125,Comboni Sisters Mission,-1.2475014,36.8912932,hospital
58, Ruaraka,Lucky Summer,-1.2393083,36.898786,43a615559e40af8e08499a28cd9688c12e12e289,Access Afya Clinic Baba Dogo,-1.2443291,36.88871769999999,hospital
59, Ruaraka,Lucky Summer,-1.2393083,36.898786,b91722835dc117e089acd956b5ec0f7b2c26e225,Asante Medical Centre,-1.2445463,36.9095483,hospital
