constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type,distance_km
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,b1383299cf6a85c36aabdd32ce9820c64597899c,Worldspace Video House,-1.2839171,36.824627899999996,library,0.8235410629516366
 Kibra,Sarangombe,-1.31226715,36.77745932,ef14bfbecc9cd0d78ad9b77eb4f950867a638638,knls Kibera Branch,-1.3192392,36.778754799999994,library,0.7880240954034771
 Dagoretti South,Uthiru,-1.2631329,36.7188955,827515a05b8d6213128394a92b41f55571cd3b46,ILRI Library,-1.2692301000000001,36.72236770000001,library,0.7796686669404462
 Westlands,Parklands,-1.2630616,36.8106288,d845700a7f831cd1681413904f62249e51e16cf4,The World's Loudest Library,-1.2626153999999998,36.80373689999999,library,0.7672809633147961
 Ruaraka,Utalii,-1.25571935,36.8612155,e22dc9fd1884db5eca4f74a7d21cc3e33d2e40ba,Kenya Power Library,-1.2603502,36.856688,library,0.7195996561619771
 Kibra,Makina,-1.30854575,36.78652379,b8443c6e033aac232eccc35075612a87d02134c0,St.Jerome School of Hope Library,-1.3146531000000001,36.785901700000004,library,0.6821897968383335
 Lang'ata,South C,-1.3204427,36.83053678,c51c2b846fb4d127dd7d575be733f424b1168ba5,DRSRS library,-1.3223188999999995,36.83633739999999,library,0.6773112207673149
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,bd094e8fa051e7c75fdb6ed39bc82e913e259301,Fanusi Library,-1.2829313,36.81151979999999,library,0.637048585037854
 Mathare,Mlango Kubwa,-1.2658072,36.8456235,02e3df6ab45f25fdd6c5a5cc62dadbcac288859c,"Nchoga, Omwanza, Nyasmi advocates",-1.2693025,36.849976500000004,library,0.6202778337741375
 Westlands,Kangemi,-1.2654259,36.7525183,b63d6c89ed4ad36975b2d9c2f02b710bde440112,Library,-1.2656208,36.74695820000001,library,0.6180956068268292
 Ruaraka,Utalii,-1.25571935,36.8612155,49908bdc922c317aa9e3698cb586e79dfbc442e9,Utalii College Library,-1.2581452,36.85622559999999,library,0.6164376506998933
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,f1576a923be650b3758f0cfcd0999aaf2af733b4,University of Nairobi College of Architecture and Engineering Library,-1.2811287,36.812430600000006,library,0.5846470005862934
 Ruaraka,Mathare North,-1.251788,36.87077217,6daff4935ef91c1d0ca627c2db8d2b8d32cff43e,KSMS New Library,-1.2508132,36.865705,library,0.5732828435296734
 Mathare,Mabatini,-1.2602912,36.86361626,4afa87776669b856a646412921d7b70a4a56c8c1,Slin Mradi Community Library,-1.2611747,36.859096,library,0.5116998520126168
 Dagoretti North,Kileleshwa,-1.2723271,36.7996878,d2c20cd05e666546a535e2ace1551179eafc288f,Chiromo Library University of Nairobi,-1.2738393,36.80395479999999,library,0.5029568582458522
 Dagoretti North,Kileleshwa,-1.2723271,36.7996878,3afe9074c93d331e816cb359e12a670facff58ba,Chiromo Campus Library,-1.2736159,36.8038996,library,0.4893482371500466
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,9203cd3ea96e62702021cda837186734369b5e87,"Gaturu Muthoga Adv, head office",-1.2859898,36.82058749999999,library,0.47997548409893104
 Kibra,Makina,-1.30854575,36.78652379,187ac93bf2cca38fb3ca154f11fefe996e925d10,FKES Library,-1.3087065,36.7822947,library,0.4701749967238543
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,1073b88b01f2bbec2228739f57ee26b5b101f5c3,"McMillan Memorial Library, Nairobi",-1.2835883999999995,36.82121780000001,library,0.4429462642816791
 Dagoretti South,Uthiru,-1.2631329,36.7188955,5763c49885357ed45ef06050f3b0fb6c1bf802a0,Shiroz Library & Resource Centre,-1.2603971,36.7160136,library,0.4415167608531276
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,9cfe632828dc7d5a51bbca571899ccb943e67d7a,Institute Of Development Studies Library,-1.2793315,36.81687,library,0.437796209017104
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,c9d68cb0f66ae187047f5ae5d11f448f24243960,Syed Abdullah Memorial Library,-1.2831313,36.82118300000001,library,0.4377220635610973
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,4d34b4a57a04265255081317edd4c69452bbd81f,Mahatma Gandhi graduate library,-1.2793676999999999,36.8166232,library,0.4372770389085664
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,283160e0e56c4bbdbcc01ae6d6e6d04520ba9bc6,Christian Science library,-1.2854608,36.8140939,library,0.4274616241483499
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,77ff828e55fbe3f74a058a6cc47c1895f5116940,"Christian Science Reading Room, Nairobi",-1.2854608,36.8140939,library,0.4274616241483499
 Kamukunji,Pumwani,-1.2797575,36.8442693,ec6d50bfe6eb7985869c18c234921e2379b1bd74,School Library,-1.2806316,36.8405441,library,0.4251060538375563
 Makadara,Maringo,-1.2920714,36.86572592,b904b66b1181957fdd31242e439a6e8ab4a5ffc4,Makadara Public Library,-1.2932223999999999,36.8621106,library,0.4215244931727827
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,f7fc6e73afc64020612440b5288b40728fd2c6ef,Jomo Kenyatta Memorial Library,-1.2801646999999998,36.8158588,library,0.3761837352858277
 Makadara,Maringo,-1.2920714,36.86572592,e36d2e4d63e108f17bd8b7f774402a1b645e7178,"McMillan Memorial Library, Eastlands Branch (Makadara)",-1.2931705,36.86256760000001,library,0.3715291617222502
 Ruaraka,Korogocho,-1.2514893,36.8903648,fbcc3998070a15dd261c206d22efc5a56fc48f64,St Johns Community Library,-1.2487859,36.8916768,library,0.3339100939773455
 Mathare,Hospital,-1.2616553999999998,36.84871953,1e431c7ec98ad3a33e3ee9e28cbaa1ffb068ab08,MYSA MATHARE Library,-1.2643055,36.8500288,library,0.328456683558992
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,1843c0ca126a3d72066af464db4c331a61e415b8,PALIAct Ukombozi Library,-1.280525,36.8179807,library,0.3140095971498937
 Starehe,Landimawe,-1.2694542,36.83557186,9ee13763ab7e956e491b30365d9695e424f4b5a9,Pangani Girls Old School Library,-1.2683765,36.83791610000001,library,0.28665548535924473
 Embakasi West,Kariobangi South,-1.324728,36.887724,3eb7d7d75d18bc6876a250dffaa6aab201bb43cc,School Library,-1.3258531,36.8896678,library,0.24952938931294136
 Kibra,Lindi,-1.31516185,36.79284123,3f586c29134c036e11b46bf894c162d33d784224,Fm,-1.3169435,36.793942200000004,library,0.2327208291347383
 Dagoretti North,Kabiro,-1.2878118,36.7515014,61e7b40056da1c58c6934791e1442e4d2a201841,Kabiro Community Library,-1.2859063999999998,36.7522774,library,0.22861602564684386
 Ruaraka,Utalii,-1.25571935,36.8612155,76186a7d5e53ebc7fa66c636598f669830fe642d,Martin Oduor Otieno Library,-1.2538194999999999,36.861269899999996,library,0.21120753634772474
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,b528d635cbb16e98d63f70eed874d1e346d1f2f7,Library,-1.282015,36.815900899999995,library,0.20305261096564567
 Starehe,Nairobi Central,-1.2832533000000002,36.8172449,151ab7639670365a8088a9ee4c0ff01a01b94520,Library.co.ke,-1.2815,36.8172535,library,0.19483800407944954
 Ruaraka,Korogocho,-1.2514893,36.8903648,0025ab7102b8a678038f4d11e46ec79193cef847,Rehema Day Care Library,-1.2517196000000002,36.8887773,library,0.17821613444806814
 Starehe,Landimawe,-1.2694542,36.83557186,9478ebc7ff886f799d45db99df4ba3f74f7c1725,Pangani Girls New School Library,-1.2688011000000001,36.8365467,library,0.13037142464527754
 Roysambu,Zimmerman,-1.2103969,36.89522120000001,e4bbc715a3cf59a79db8394416e18403603fbf47,The Denise C. Hogan Community Library,-1.2096615,36.8951275,library,0.08238178685633894
