constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type,distance_km
 Dagoretti North,Kawangware,-1.2784631000000002,36.751643,7ff9e9a2ba0841faa6025fc9036fa7f75739d477,Jaffery Sports Club Ground,-1.2769218,36.768611299999996,gym,1.8929002827306483
 Dagoretti North,Kabiro,-1.2878118,36.7515014,059b90575c3c0816897898a4430a0bed17c5ec56,Tuzidi Fitness,-1.2890424999999999,36.7684831,gym,1.8915666917312104
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,3218709f9fdffcabb0da6f6f1a5d88efb1da2771,Best Western Plus Westlands,-1.2600696000000002,36.8007925,gym,1.8807190883663851
 Ruaraka,Mathare North,-1.251788,36.87077217,42506c4cfb1666f8811299284736ddd820d8992b,NEISA 1,-1.2349124,36.86963770000001,gym,1.8795336907907023
 Makadara,Harambee,-1.290941,36.89721585,fa5a6b399009cf94403ce4eb250d0ef3d787b793,Vm Gym And Fitness Center,-1.3071356,36.901844,gym,1.8716380065782443
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,66ef5910499b67888799f352848dd75489008213,Sports Planet,-1.2573083,36.8030646,gym,1.8707792384652842
 Lang'ata,Nairobi West,-1.3087022,36.8230975,4d37c6ae8f05417d787d17cad62a61bcf2968295,Fit Madadi Gym,-1.2920658999999999,36.82194619999999,gym,1.8531300913335844
 Lang'ata,Nairobi West,-1.3087022,36.8230975,73b3c87cfd84e5df4e4b3eb6aa3e9875f2d539ff,Muscle Health & Fitness (K) Ltd,-1.2920658999999999,36.82194619999999,gym,1.8531300913335844
 Roysambu,Kahawa West,-1.1856847,36.90579279999999,dd35c29a054053049296d7a5124d918a7e071e55,Barstazz Health and Fitness Center - GYM,-1.2009515,36.899199700000004,gym,1.8479050433260116
 Kibra,Woodley,-1.3056567,36.77600465,48ae9770420d25ad013f6900c2eeb3e806e39eac,MDA Studios,-1.2901653,36.770039600000004,gym,1.8446335026904648
