constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type,distance_km
 Dagoretti South,Mutuini,-1.3,36.7,df5e83349ae992db63595594568b5d67eca183c9,Shell,-1.2805133999999998,36.69034380000001,gas_station,2.4166135488850258
 Westlands,Karura,-1.2369881,36.83255910000001,12b1531764b996ad3da9a63e763c3adfc4e805ec,Kobil Petrol Station,-1.2577593999999999,36.8271511,gas_station,2.3851278555053503
 Westlands,Kitisuru,-1.2395542,36.7839651,8ba6646fbc5e1ecc8f8312b1f961403601fbc732,Shell,-1.2307878,36.80341720000001,gas_station,2.3705311206188626
 Westlands,Karura,-1.2369881,36.83255910000001,bed53d53a10668b2179b08e671964f61326463a6,Glencor petrol station,-1.216385,36.82717299999999,gas_station,2.3664288133077163
 Westlands,Karura,-1.2369881,36.83255910000001,873999e9f6c6f0f84ffde82d903777efe5fff1da,Kobil Limuru Road,-1.2389965,36.8115029,gas_station,2.3499487481675225
 Westlands,Karura,-1.2369881,36.83255910000001,0c076d05161f14777bcb5a86457eb15e019958f3,Lit service station,-1.238928,36.81166500000001,gas_station,2.331305443084483
 Westlands,Kitisuru,-1.2395542,36.7839651,45de39fb005484059bf5f31c1a0970d3b4d807bc,Total Petrol Station,-1.232024,36.80352969999999,gas_station,2.329123645871053
 Westlands,Kitisuru,-1.2395542,36.7839651,5e22cb41ae687d7a02812d3ce4ecb81e53848fb8,Total Gigiri Service Station,-1.2321615,36.8035592,gas_station,2.3267437988724367
 Lang'ata,Mugumoini,-1.1991235,36.8467412,cf93709413601174d6d2c61ddc7b95011aaf0815,Glencor petro station,-1.2158683000000001,36.83450500000001,gas_station,2.3044637935968697
 Westlands,Karura,-1.2369881,36.83255910000001,86d49b4fa58794e766358d90f1d1e4f8b8d1471c,United Nations Petrol Station,-1.2357749,36.8121707,gas_station,2.2691442716489743
 Roysambu,Githurai,-1.2062932,36.9206391,8c0de70c70b10c0839adc827f28fc4ad1700109b,Totalgaz Authorised Dealer,-1.1909756999999999,36.934103799999995,gas_station,2.2660931589215774
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,b337e737107d05e46f15774f0a52e61db3fdd1aa,Total Mombasa Road Service Station,-1.326084,36.850177,gas_station,2.261668797213782
 Lang'ata,Nyayo Highrise,-1.31600475,36.80173345,2b77bf5d57a94a9eee8db6786670e98b18fe9948,Total Hurlingham Service Station,-1.2957239999999999,36.802294,gas_station,2.2545608827048023
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,526a59b16b957c2889c01913b6e2be2cebfe327e,Mombasa Liners Ltd,-1.3275983,36.851347600000004,gas_station,2.252518466494975
 Dagoretti South,Uthiru,-1.2631329,36.7188955,ca74902b55ff38f91f68c4a6726f175420c3e08a,RIVA,-1.2571138000000002,36.69956269999999,gas_station,2.249579538699718
 Dagoretti South,Uthiru,-1.2631329,36.7188955,bd989744ecf71f32a4cbebe006dd72400153c8a4,Iganjo Petrol Station,-1.2571159,36.69957059999999,gas_station,2.248672169569625
 Westlands,Karura,-1.2369881,36.83255910000001,8da16fe2afc487f11bad07a2ca18fd1d1679ab7c,Total kenya headquarters,-1.256972,36.82945499999999,gas_station,2.2473309856917845
 Lang'ata,Mugumoini,-1.1991235,36.8467412,ea6ac8a562da6dccfb595b0b242e51519cbcd5b5,Glencor petrol station fourways junction,-1.2155332,36.83518310000001,gas_station,2.2302913278460577
 Lang'ata,Mugumoini,-1.1991235,36.8467412,3eaccb320e4a5bce45abc7563c0aa8c460041b6d,Glencor petrol station,-1.2156877000000001,36.83546869999999,gas_station,2.2263481948599373
 Roysambu,Kahawa,-1.1869631,36.912022,f2aca610ab64a3ce537eb408f8e32bd8a9bbfd43,Shell Kahawa service station,-1.1893572000000001,36.9314901,gas_station,2.179230254536712
 Roysambu,Kahawa,-1.1869631,36.912022,b005672ab34aad573fb2a98f680b0cd7e22c3aa0,Engen Kahawa,-1.188947,36.931536,gas_station,2.179209599677701
 Embakasi East,Mihango,-1.2692818,36.95299050000001,964e18c3bcaf58e574d0b3df385ca507481cb453,Oil Libya fuel station,-1.2886472,36.9499344,gas_station,2.1786015757043886
 Dagoretti South,Mutuini,-1.3,36.7,9e8e40308555cc3b6168adacaf5861581a793848,Alpha Gas,-1.2861775,36.68612880000001,gas_station,2.1758220837268762
 Roysambu,Kahawa,-1.1869631,36.912022,ea6fb5cf0f5a40e3a22acc556b9b213fb8f88441,Kahawa Sukari Stage,-1.1888633,36.9314604,gas_station,2.169928785107925
 Dagoretti South,Mutuini,-1.3,36.7,9fe8c40c8642c0ad82b4ace332e2fcb8212eaab3,Sharja Filling Station,-1.284877,36.687940399999995,gas_station,2.1492444197939125
 Embakasi East,Mihango,-1.2692818,36.95299050000001,959f5f53f398984c3e08b25673eb069019a93595,"R.M.HOLDINGS, KOBIL Petrol Station",-1.2552423000000001,36.96628060000001,gas_station,2.148047597497408
 Westlands,Kitisuru,-1.2395542,36.7839651,f2b079d9c0ef7b14b3f8f07444358e1abacdb259,Josan Gas,-1.2210169,36.7789876,gas_station,2.1328947264729723
 Dagoretti South,Uthiru,-1.2631329,36.7188955,e704bd26ca4788286c6e5748d1507c3394d39988,Total Petrol Station 87,-1.2573796999999998,36.7005841,gas_station,2.132457288355281
 Roysambu,Roysambu,-1.2188396,36.88673920000001,b4f81b214eab6c43ab2d4a27fb922b10012bab12,Gulf Energy Garden estate,-1.2279252,36.86998879999999,gas_station,2.117206478908434
 Dagoretti South,Uthiru,-1.2631329,36.7188955,55db61be740570ac1d0ca9fb05f49aa010f83ada,Total-Uthiru 87,-1.25756,36.700746,gas_station,2.109335558165659
 Dagoretti North,Kawangware,-1.2784631000000002,36.751643,d8198f9532d77c7166b20cf20048e3dbad069f57,Lavington green petrol station,-1.2789336000000002,36.7704842,gas_station,2.093861976769479
 Dagoretti South,Uthiru,-1.2631329,36.7188955,eb8366674f7ad2eb8bc7267e305dd6f25d9d9bac,Total Uthiru 87 Service Station,-1.2576928,36.70102,gas_station,2.0759098663062696
 Ruaraka,Mathare North,-1.251788,36.87077217,a3456184c433e73293956d35511d048a88f36aa1,Travellers Check,-1.233476,36.8737549,gas_station,2.061728275716913
 Makadara,Maringo,-1.2920714,36.86572592,4bc974fd362107562517e8e12b3e8a356c7d4b47,Modern Coast Workshop Nairobi,-1.3020049999999999,36.8500783,gas_station,2.0592624927736534
 Kasarani,Njiru,-1.2539022,36.9343299,b657ab0a53cea59921b0b884e6a0cc0d6e01274d,Midax Petrol Station,-1.2503868,36.9524261,gas_station,2.0480636248196484
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,df6f1ae366961c20b48bf2445dd24f41eb2bbf8d,Shinkansen International Ltd,-1.3046493000000001,36.852219100000006,gas_station,2.044565538464832
 Lang'ata,Mugumoini,-1.1991235,36.8467412,2ea581053298784a53fd094251310178d2104dc2,Total Fourways Service Station,-1.2128056999999999,36.834580300000006,gas_station,2.0339981402360148
 Lang'ata,Mugumoini,-1.1991235,36.8467412,01d83db9121ea9eb7236f03b9cb09f712b7e631e,Fourways Total Petrol Station,-1.2127379999999999,36.83458999999999,gas_station,2.027662986576795
 Roysambu,Roysambu,-1.2188396,36.88673920000001,608138172257c1e02051b212ff8ef112273343f9,Shell Petrol Station,-1.2325217,36.8750363,gas_station,2.000545460569332
 Dagoretti South,Mutuini,-1.3,36.7,04867b299911c68fc4f55e934a23cb10f7ffa327,Max Filling Station,-1.2879646999999999,36.6866125,gas_station,2.0001971080299747
 Lang'ata,Karen,-1.3283746,36.7049676,31c19353852901863ed44031f2ec377ef2a510c8,Shell,-1.3165921,36.7183921,gas_station,1.9845978019338808
 Lang'ata,Karen,-1.3283746,36.7049676,b1ba7880a785380d722de814b4bb2539c499b29b,Oilibya Forest Edge,-1.31732,36.718969,gas_station,1.9820773815856247
 Lang'ata,Karen,-1.3283746,36.7049676,67475f722f25f6794f201dbb77c159abf1d5bf61,Shell Petrol Station,-1.3166233999999999,36.718379299999995,gas_station,1.9812351291869617
 Dagoretti North,Kawangware,-1.2784631000000002,36.751643,cd921afd2f92eb5b8841daae4ccad870251e0ec9,Shell,-1.2808202,36.7693184,gas_station,1.981083329486771
 Westlands,Kitisuru,-1.2395542,36.7839651,251ed605be2562082f151a66405b76bbd736ee69,West End Filling Station,-1.2221312,36.78063059999999,gas_station,1.9712564306052704
 Roysambu,Kahawa,-1.1869631,36.912022,102e073358b577ea28ed3e000a68cb9cb8e99afa,Total Membley Service station,-1.1699518999999998,36.9170458,gas_station,1.9710500931625583
 Lang'ata,Karen,-1.3283746,36.7049676,a2ff658b8350abc0e4a2aa545127d4bee00ddd03,Kabuagi Service Station,-1.3167475,36.7183649,gas_station,1.9709644663031043
 Kibra,Laini Saba,-1.31234835,36.79611435,f6f93cda8128bf16491ce302a896cd42746e8cc8,Argwings Total Ltd,-1.2955181999999998,36.8016407,gas_station,1.9684479339232388
 Embakasi East,Embakasi,-1.324728,36.887724,b38ad400e218d0696db9ec8132a7bb85c5daf12d,Engen WareHouse,-1.3424035,36.88768820000001,gas_station,1.964195969839808
 Westlands,Karura,-1.2369881,36.83255910000001,93ca3dfd0215210c26ff931c42f4b00e5d1e5d89,Total Muthaiga Service Station,-1.249945,36.8205573,gas_station,1.9624098070270288
 Lang'ata,Karen,-1.3283746,36.7049676,a093c932345c664085bc1f8dd1a6f4d4c7d4e9df,Governorides,-1.3166103999999998,36.7181201,gas_station,1.9606341072201368
 Lang'ata,South C,-1.3204427,36.83053678,4747c590649575b40a256a5638f0c0474803c6e6,Shell Petrol Station,-1.3071596,36.8421147,gas_station,1.9578797772410792
 Westlands,Karura,-1.2369881,36.83255910000001,7eb82ded16ac27ee6441d077dc60f4cbd1ed5da3,Alknacks Investments Ltd,-1.2499081,36.8206115,gas_station,1.9553104732845723
 Westlands,Karura,-1.2369881,36.83255910000001,37ae04eb38cb4a55bee113074fe9fba0ad8bfa63,Total - muthaiga,-1.2497049999999998,36.82056,gas_station,1.9427204804173983
 Kibra,Laini Saba,-1.31234835,36.79611435,d45e2a26c9bc316ab9dd2f0ae9e2bde656b16864,Shell,-1.2953534,36.799702,gas_station,1.9301664287184408
 Dagoretti South,Uthiru,-1.2631329,36.7188955,43e933c17797896f76111a76c090a69018f751e4,Total,-1.263081,36.7016175,gas_station,1.9195618302860469
 Roysambu,Kahawa,-1.1869631,36.912022,c65fdabb4a4fc6b237fa9fb937e8c26daf581ad7,Shell - Membley,-1.1704732,36.917098100000004,gas_station,1.9172630964252404
 Embakasi East,Utawala,-1.285877,36.98408679999999,579c1d3f0206ac8c7913b2c2671800c9f14b6017,Lexo Service Utawala,-1.27883,36.96840780000001,gas_station,1.9098270170938705
